number,value,datetime_start,datetime_complete,duration,params_ema_span,params_gamma,params_imbalance_skew_factor,params_inventory_skew_factor,params_k,params_max_drawdown_pct,params_max_inventory_lots,params_range_spread_multiplier,params_tau,params_trend_size_multiplier,params_trend_spread_multiplier,state
471,-0.03547414731740417,2026-07-19 20:30:50.888680,2026-07-19 20:30:51.142950,0 days 00:00:00.254270,22,0.06397191322715683,0.08158497987625776,2.654235685340664,4.391411781918812,0.03281651745073887,1,1.0821464508365934,1.0142354077109945,0.5610784992474815,2.9596140478203807,PRUNED
472,-0.1842468127361146,2026-07-19 20:30:51.143538,2026-07-19 20:30:51.493718,0 days 00:00:00.350180,23,0.06091899955032019,0.12626047523073225,2.8043307738067123,4.147235245290977,0.03270606281278358,1,1.0611937896692787,1.3947344744543282,0.5531819051521774,2.932131171914842,PRUNED
473,-0.2780577234287144,2026-07-19 20:30:51.494307,2026-07-19 20:30:51.843656,0 days 00:00:00.349349,22,0.075382703092503,0.03467251974139275,2.8165824704786893,4.2561902924740105,0.03235409152821112,1,1.1647156786664665,0.9708158647919592,0.5378407595370043,2.8240964727869176,PRUNED
474,-0.22800659458359832,2026-07-19 20:30:51.844216,2026-07-19 20:30:52.151826,0 days 00:00:00.307610,21,0.0752133964320946,0.13844599400105842,2.8427900971686864,4.110837298715286,0.03007276266642831,1,1.1896606198374593,1.051144549446556,0.5241855226127706,2.230672535381436,PRUNED
475,-0.2191823320770976,2026-07-19 20:30:52.152439,2026-07-19 20:30:52.538364,0 days 00:00:00.385925,24,0.08650200462838724,0.10416546068087902,2.7770432832903453,4.391393242894577,0.03615766598059728,1,1.0950976146567062,0.7312983892730097,0.5771930804009585,1.9646939586870085,PRUNED
476,-0.2711161011860586,2026-07-19 20:30:52.538950,2026-07-19 20:30:52.917648,0 days 00:00:00.378698,19,0.06516387400037402,0.05115450593378579,2.6577559919755798,4.820874802263348,0.03490478574531317,1,0.688607930603298,1.0747408980821294,0.5096633689071619,2.7677681547992417,PRUNED
477,-0.2953627436481732,2026-07-19 20:30:52.918236,2026-07-19 20:30:53.169417,0 days 00:00:00.251181,16,0.06868297314007306,0.230761740958794,2.8684428984330714,4.660009849188218,0.049387950564039974,1,1.0600146191594342,0.9659151540064209,0.5668306787057026,2.7175935492484755,PRUNED
478,-2.506524280990244,2026-07-19 20:30:53.169987,2026-07-19 20:30:53.903651,0 days 00:00:00.733664,23,0.053800994753697234,0.15932679949365516,2.946493863931104,4.1964205540687995,0.037202239293796444,1,1.1422442775925172,1.1259789804745683,0.5885959895434763,2.829356949138408,COMPLETE
479,0.01636679795134588,2026-07-19 20:30:53.904351,2026-07-19 20:30:54.277623,0 days 00:00:00.373272,24,0.08087747207465704,0.2744955277080259,2.6035460195685984,4.47363031262416,0.04060544836680749,1,0.9055061549529685,1.0079884256104432,0.55114930852187,2.885445012077649,PRUNED
480,-0.12523969504111268,2026-07-19 20:30:54.278700,2026-07-19 20:30:54.578613,0 days 00:00:00.299913,25,0.07839336506446709,0.3108238889238994,2.536525486980355,4.293633983134256,0.08663874965510866,1,0.7950349045738136,1.093251610761097,0.4890318841053405,2.77782879799766,PRUNED
481,-0.3022757453580259,2026-07-19 20:30:54.579293,2026-07-19 20:30:54.909825,0 days 00:00:00.330532,24,0.05695471170318022,0.07798846475887534,0.5655896351774172,3.0822131354793805,0.034992895027684545,1,0.9250909424463529,0.8099685746400815,0.6079042916070141,1.5653811781903413,PRUNED
482,0.06714926774445606,2026-07-19 20:30:54.910364,2026-07-19 20:30:55.262611,0 days 00:00:00.352247,49,0.10136373066235806,0.12414162456463995,0.6873747945401565,4.713071314314017,0.046245079549291586,1,0.8697259894819203,1.3524588380452496,0.40501352460249473,2.6439218765029,PRUNED
483,-0.3698630844099342,2026-07-19 20:30:55.263199,2026-07-19 20:30:55.512014,0 days 00:00:00.248815,38,0.27322344247516345,0.20889320394136268,2.7214087258491975,4.991561357589817,0.05187018592751915,1,1.1738577665259136,1.0395902208814178,0.4318648203332806,1.3392072120270073,PRUNED
484,-0.10313226765945563,2026-07-19 20:30:55.512612,2026-07-19 20:30:55.755741,0 days 00:00:00.243129,34,0.03897205995877926,0.0402172056122031,0.5837916463876592,4.573777443026097,0.03229448109354576,1,1.187996016730001,0.9849995920909801,0.522703110346084,2.9437704019961553,PRUNED
485,-0.033440199594523205,2026-07-19 20:30:55.756298,2026-07-19 20:30:56.002528,0 days 00:00:00.246230,22,0.35714270198163967,0.32832633868766026,2.8710597021859545,4.422376722618313,0.03904855792668715,1,0.6695445101096557,0.7870797446234807,0.8790616287985847,2.6844861075890094,PRUNED
486,-0.23538326567293394,2026-07-19 20:30:56.003095,2026-07-19 20:30:56.312205,0 days 00:00:00.309110,32,0.06933653122852913,0.35916680522993283,0.6214724515980392,4.324039267927318,0.04221200636461572,1,1.1095402695316143,1.1008076764882855,0.8416682163796179,1.4803536168702445,PRUNED
487,-0.037470385677902035,2026-07-19 20:30:56.312799,2026-07-19 20:30:56.662456,0 days 00:00:00.349657,36,0.034939623312738075,0.14714134764462983,0.7122923577040626,4.124762613717488,0.03427227446793945,1,0.7777645364934018,0.7446040079582465,0.5312008389714935,2.5573841770271764,PRUNED
488,-0.2977442168645448,2026-07-19 20:30:56.663026,2026-07-19 20:30:56.898724,0 days 00:00:00.235698,25,0.08911014979493187,0.18522456602514117,0.8940538618798592,4.509304594790891,0.037312142923042815,1,1.0493872413139749,0.8406157969132362,0.554692040093153,2.9855593092808297,PRUNED
489,-3.0844202585132536,2026-07-19 20:30:56.899368,2026-07-19 20:30:57.542114,0 days 00:00:00.642746,26,0.24417063633057148,0.0041179970035764984,2.4677071172825236,4.222292063817224,0.04480473976345887,1,1.1570181823352588,1.167307287916135,0.48085051960264874,2.7399909533325095,COMPLETE
490,-2.440204529883748,2026-07-19 20:30:57.542686,2026-07-19 20:30:58.359138,0 days 00:00:00.816452,24,0.47243312673081717,0.2684692772032292,0.5227684315855596,4.63707342634833,0.055612552637351674,1,0.963233662297499,1.3128343298961498,0.5040586919237527,2.8556461183169346,COMPLETE
491,-0.1598294429720906,2026-07-19 20:30:58.359847,2026-07-19 20:30:58.662928,0 days 00:00:00.303081,20,0.3962128340323354,0.7061305126316951,2.6939282949938708,4.790860514357408,0.04139730148843551,1,0.85058833217927,1.0220602862937829,0.20182595218612093,2.7964112787451003,PRUNED
492,-1.6119582432991493,2026-07-19 20:30:58.663675,2026-07-19 20:30:59.458355,0 days 00:00:00.794680,23,0.0461920107566903,0.09927729418780823,1.0518465998949686,4.373235368760684,0.038254579059186,1,1.1766502051174972,1.9062701059251648,0.5827123808461738,2.9110610898108495,COMPLETE
493,0.07803690157295591,2026-07-19 20:30:59.459087,2026-07-19 20:30:59.835523,0 days 00:00:00.376436,23,0.04873163248928898,0.23749082535095176,1.1628086538520441,4.426731662416301,0.038458748217838803,1,0.8260911215864537,1.9718902307692339,0.5846036116074195,2.909724829711472,PRUNED
494,-0.19063510650228094,2026-07-19 20:30:59.836309,2026-07-19 20:31:00.092640,0 days 00:00:00.256331,23,0.03810756093298535,0.1538715843829076,2.762712525706139,4.349571833137731,0.036454320240863466,1,1.1294475473237893,1.9648400593438158,0.6080523217139504,2.9270176958248246,PRUNED
495,-0.050504485334680854,2026-07-19 20:31:00.093266,2026-07-19 20:31:00.406348,0 days 00:00:00.313082,21,0.030412500516664512,0.09129548572123813,1.0478079000386598,4.547632811339237,0.03249134207518623,1,0.7655566957064562,1.9967108588068117,0.5924415092382032,2.8717194123907173,PRUNED
496,-1.7181580096648654,2026-07-19 20:31:00.407267,2026-07-19 20:31:01.306866,0 days 00:00:00.899599,22,0.04420781496371081,0.2153863355265293,0.9939848074513042,4.4863971114806915,0.03567953499033322,1,1.074202603808371,1.0661889915481828,0.5707077025726962,2.9071193871510683,COMPLETE
497,-0.049173920318499154,2026-07-19 20:31:01.307670,2026-07-19 20:31:01.583887,0 days 00:00:00.276217,22,0.044948227881617786,0.5837192672135653,0.9749473380606936,4.898029494293786,0.0349379952371867,1,1.0671838805113298,1.0669939592387674,0.5694995916598656,2.9529040976383354,PRUNED
498,-2.2754690792822134,2026-07-19 20:31:01.585011,2026-07-19 20:31:02.361506,0 days 00:00:00.776495,24,0.0413490874463069,0.21922392050469613,0.9229876960008098,4.486652803832785,0.03889161483877357,1,1.0544290834597818,1.054740882792703,0.5664515301129858,2.9990872251029264,COMPLETE
499,-0.14319950673147824,2026-07-19 20:31:02.362417,2026-07-19 20:31:02.754594,0 days 00:00:00.392177,24,0.039681455920481785,0.2075525560237139,0.9468061294342491,4.462403132124406,0.04005494531734404,1,1.0800011022928837,1.05982615051459,0.5441830791305294,2.979099782719092,PRUNED
